"id","sharemediatext","postlength","seniority","job_function","industry","continent","gender","connections","profile_completeness","company_size","ssi"
"99267629076555183","From trying to get into people's homes to creating online relationships, our Director of Monetization Marcus Murphy has been through it all.  Here's how his team at DigitalMarketer is using @LinkedIn Sales Navigator and what it means for the future of sales!  https://lnkd.in/eQudsaQ","42","Senior","Media and Communication","Prof Services","North America","Female","536","62","51-200","55"
"99267629076555183","From trying to get into people's homes to creating online relationships, our Director of Monetization Marcus Murphy has been through it all.  Here's how his team at DigitalMarketer is using LinkedIn Sales Navigator and what it means for the future of sales!  https://lnkd.in/eQudsaQ","42","Senior","Media and Communication","Prof Services","North America","Female","536","62","51-200","55"
"100984076392447761","Relationships have always been key to winning in sales, read about LinkedIn Sales Navigator following the session talk at Microsoft Inspire last week.","23","Senior","Marketing","Manufacturing","Europe","Female","492","70","51-200","53"
"131719470406194131","JOIN OUR WEBINAR - Improving Sales with Microsoft Dynamics 365 + LinkedIn Sales Navigator. Be one of the first to see this demonstrated by Brian Galicia, Microsoft WW Sales Leader – Sales Force Automation and LinkedIn. http://ow.ly/6KlW30djdOy","37","Senior","Marketing","Tech & Media","Europe","Female","560","58","51-200","68"
"131719470406194131","Using insights from LinkedIn Sales Navigator and LinkedIn’s 500 million professionals, the Microsoft Relationship Sales Solution will dramatically increase the effectiveness of salespeople by tapping into their professional networks and relationships, giving you the ability to improve your pipeline. Available now, demo http://ow.ly/gsYG30e3zuk","43","Senior","Marketing","Tech & Media","Europe","Female","560","58","51-200","68"
"131719470406194131","Using insights from LinkedIn Sales Navigator and LinkedIn’s 500 million professionals, the Microsoft Relationship Sales Solution will dramatically increase the effectiveness of salespeople by tapping into their professional networks and relationships, giving you the ability to improve your pipeline. Available now, demo http://ow.ly/gsYG30e3zuk","43","Senior","Marketing","Tech & Media","Europe","Female","560","58","51-200","68"
"84865447653458801","Yesterday we hosted our first Digital + Social Selling Masterclass for our Partner Network in our London City Office.   Some topics on our agenda:   Leveraging Sales Navigator Digital  to promote events Digital to research prospects Video Workshop  Did you know the average tenure of a CTO is 29 months?  Our friends at LinkedIn traveled to deliver a very practical and insightful session around the changing of the buying process Aron Morris Alan Lalor MBA  Michel MARIET kindly joined us from Paris to talk to our partners about the clever use of content and employee advocacy.   Thanks you  Kate Lynskey for organising the event and ALL our partners who took the time to spend the day talking digital and social with us.  It was great to have a full day of learning and sharing together!    @Fred Wilkinson Nicole Coleman Mackew Michelle Clelland Zara Harris Charlie Pritchard Sam Haigh Gabrielle Coggins  Adrienne Dobbie Dawn Primarolo Jackson Philippa Jolliffe  Vengadesh Govindasamy   #digitalsales #modernselling #socialselling  ","148","Manager","Program and Project Management","Tech & Media","Europe","Female","3050","71","10001+","84"
"84865447653458801","Yesterday we hosted our first Digital + Social Selling Masterclass for our Partner Network in our London City Office.   Some topics on our agenda:   Leveraging Sales Navigator Digital  to promote events Digital to research prospects Video Workshop  Did you know the average tenure of a CTO is 29 months?  Our friends at LinkedIn traveled to deliver a very practical and insightful session around the changing of the buying process Aron Morris Alan Lalor MBA  Michel MARIET kindly joined us from Paris to talk to our partners about the clever use of content and employee advocacy.   Thanks you  Kate Lynskey for organising the event and ALL our partners who took the time to spend the day talking digital and social with us.  It was great to have a full day of learning and sharing together!    @Fred Wilkinson Nicole Coleman Mackew Michelle Clelland Zara Harris Charlie Pritchard Sam Haigh Gabrielle Coggins  Adrienne Dobbie Dawn Primarolo Jackson Philippa Jolliffe  Vengadesh Govindasamy  Tony Crowhurst  #digitalsales #modernselling #socialselling  ","150","Manager","Program and Project Management","Tech & Media","Europe","Female","3050","71","10001+","84"
"111903047802891890","To learn more about the connection between Oracle Eloqua Profiler and LinkedIn Sales Navigator, read this article and get valuable industry insights:","22","Entry","Information Technology","Tech & Media","Europe","Female","1997","67","10001+","70"
"93168508902140807","Coming Soon!  The Sales Navigator Q2 Release.  Look for new Lead Pages, enhanced Sales Navigator mobile app features and updates to Sales Navigator Messaging.","24","Director","Consulting","Finance & Ins.","North America","Female","971","71","10001+","74"
"105083773007539843","Implementing a social selling strategy may not be easy, but as my colleague Danielle Uskovic explains, the results are worth it. Take a look at how Lenovo are using LinkedIn Sales Navigator to increase the sales pipeline.","37","Director","Marketing","Tech & Media","Oceania","Female","999","63","10001+","71"
"141873291467398327","Dive into @LinkedIn Sales Navigator &amp; discover how the newest tools can help drive long-term sales: #MSFTAdvocate","17","Entry","Marketing","Tech & Media","North America","Female","1159","61","10001+","67"
"141873291467398327","Dive into @LinkedIn Sales Navigator &amp; discover how the newest tools can help drive long-term sales: #MSFTAdvocate","17","Entry","Marketing","Tech & Media","North America","Female","1159","61","10001+","67"
"142346913571375624","LinkedIn Announces Updates to Sales Navigator App, New Outlook Integration","10","Director","Unknown","Tech & Media","Europe","Female","777","59","10001+","0"
"111138928073915545","Join Microsoft & LinkedIn for a jam-packed session to learn how you can leverage Dynamics 365 for Sales and LinkedIn Sales Navigator! Register now: #MSFTAdvocate","25","Entry","Information Technology","Tech & Media","Latin America","Female","1675","66","10001+","63"
"83151555828454204","Microsoft’s deep integration with LinkedIn drives seller productivity through seamless flow between Outlook, Dynamics 365 and LinkedIn Sales Navigator with AI capabilities. Learn more at: https://lnkd.in/esNPNrG #MSFTAdvocate","27","Director","Information Technology","Tech & Media","Asia","Female","934","56","10001+","54"
"133033034591344421","Oracle for Partners! Hier findet Ihr unsere OnDemand Webinar Serie: Blogging 101, Benefits of Sales Navigator via LinkedIn, Creating Videos as Part of Your Sales Campaign, Demand Generation for Events","30","Senior","Sales","Tech & Media","Europe","Female","873","67","10001+","67"
"134194591891094740","Dear Partners, join us on April 12th at 12:30 CET, to our next social selling webinar, as we guide you through Linkedin Sales Navigator and it's benefits for your business. This webinar is part of our NEW Digital Sales Skills Webinar Series by Gemma Hurley! Please sign up here: https://lnkd.in/gZjUkwn ","48","Senior","Sales","Tech & Media","Europe","Female","1458","76","10001+","82"
"142715560643298110","REGISTER for one or all of these Digital & Social Selling webinars: Blogging 101, Benefits of Sales Navigator via LinkedIn, Creating Videos as Part of Your Sales Campaign, Demand Generation for Events","32","Senior","Sales","Tech & Media","Europe","Female","7174","66","10001+","77"
"142715560643298110","REGISTER for one or all of these Digital & Social Selling webinars: Blogging 101, Benefits of Sales Navigator via LinkedIn, Creating Videos as Part of Your Sales Campaign, Demand Generation for Events","32","Senior","Sales","Tech & Media","Europe","Female","7174","66","10001+","77"
"142715560643298110","To learn more about the connection between Oracle Eloqua Profiler and LinkedIn Sales Navigator, read this article and get valuable industry insights:","22","Senior","Sales","Tech & Media","Europe","Female","7174","66","10001+","77"
"80307808768633951","To learn more about the connection between Oracle Eloqua Profiler and LinkedIn Sales Navigator, read this article and get valuable industry insights:","22","Senior","Sales","Tech & Media","Europe","Female","990","68","10001+","67"
